data/random.txt
1000
0.520627,0.933674,-0.000144,-0.000373,0.668682,0.006044
0.390221,0.249682,-0.000290,-0.000305,0.672784,0.008795
0.778869,0.988450,-0.000236,-0.000269,0.529720,0.010224
0.566027,0.609062,0.000442,-0.000269,0.748855,0.006938
0.816656,0.788061,-0.000215,0.000190,0.656597,0.007945
0.916378,0.074980,-0.000163,0.000222,0.618858,0.007375
0.555205,0.663230,-0.000193,-0.000175,0.628265,0.010417
0.883005,0.788894,-0.000166,0.000152,0.510319,0.007057
0.087562,0.146769,-0.000051,-0.000102,0.693701,0.008770
0.656564,0.132999,0.000404,0.000435,0.496601,0.009236
0.532642,0.862059,0.000073,-0.000292,0.751816,0.004135
0.176969,0.747418,-0.000412,0.000025,0.568769,0.006623
0.934269,0.473291,-0.000440,0.000036,0.603602,0.010427
0.554889,0.307948,-0.000478,0.000120,0.770420,0.008704
0.648927,0.973954,-0.000289,-0.000059,0.713758,0.011267
0.361302,0.459307,-0.000318,0.000336,0.507767,0.004867
0.743038,0.234715,0.000038,-0.000293,0.639298,0.006957
0.328066,0.969514,0.000177,0.000208,0.679655,0.006664
0.718410,0.748941,0.000383,-0.000223,0.437764,0.010025
0.558908,0.656881,-0.000133,0.000223,0.619563,0.008125
0.322914,0.898723,0.000420,-0.000384,0.583393,0.007873
0.841444,0.514487,-0.000434,-0.000367,0.697303,0.005246
0.761463,0.860325,-0.000330,-0.000016,0.420986,0.004514
0.332161,0.568421,-0.000020,0.000109,0.738884,0.004195
0.341491,0.724105,0.000391,-0.000275,0.724512,0.005630
0.756266,0.490465,0.000164,0.000123,0.692142,0.006481
0.488952,0.983596,0.000098,-0.000495,0.706888,0.010962
0.453188,0.992240,-0.000250,0.000344,0.692115,0.011346
0.785963,0.188060,0.000285,0.000061,0.670567,0.011399
0.534993,0.083947,-0.000373,0.000412,0.716743,0.009757
0.579363,0.911840,-0.000209,0.000074,0.755587,0.011568
0.739358,0.442434,-0.000432,0.000395,0.527492,0.007617
0.995336,0.600136,-0.000307,-0.000065,0.791158,0.008762
0.700361,0.899471,0.000281,0.000288,0.763501,0.005079
0.557831,0.218655,-0.000265,0.000483,0.610645,0.005693
0.025932,0.547642,-0.000363,-0.000370,0.482203,0.004545
0.424751,0.199775,0.000265,0.000490,0.783135,0.008357
0.588107,0.732056,-0.000080,0.000300,0.480554,0.008484
0.614946,0.033577,-0.000212,0.000132,0.609529,0.010162
0.382728,0.537785,-0.000327,-0.000248,0.523988,0.007542
0.075504,0.612973,-0.000091,-0.000415,0.469580,0.004302
0.612659,0.657563,0.000000,0.000313,0.768137,0.004513
0.021146,0.042617,-0.000299,-0.000110,0.595693,0.005762
0.328427,0.529507,0.000136,-0.000424,0.723547,0.004483
0.152719,0.674032,0.000211,-0.000433,0.447926,0.008821
0.099752,0.493074,-0.000272,-0.000213,0.691391,0.007234
0.540256,0.002412,0.000212,-0.000349,0.765271,0.009856
0.121225,0.478957,0.000061,-0.000455,0.478997,0.007158
0.075756,0.759513,-0.000050,-0.000492,0.464323,0.004952
0.720549,0.999946,-0.000272,-0.000066,0.582679,0.008365
0.643656,0.604538,0.000320,-0.000007,0.613085,0.010338
0.651980,0.263767,-0.000316,0.000107,0.698125,0.010447
0.751188,0.074365,0.000273,0.000243,0.489143,0.011214
0.267423,0.238678,0.000327,0.000334,0.422167,0.009049
0.731643,0.531280,0.000488,-0.000261,0.723309,0.009299
0.742768,0.635176,-0.000125,-0.000364,0.623685,0.009980
0.641667,0.196499,-0.000105,0.000399,0.467181,0.005880
0.104742,0.438759,-0.000107,-0.000229,0.487920,0.009886
0.916060,0.484620,-0.000128,0.000177,0.544055,0.009984
0.151718,0.296272,0.000148,-0.000484,0.409201,0.007871
0.830390,0.134071,0.000394,0.000431,0.515694,0.010739
0.601434,0.622468,-0.000028,-0.000169,0.745965,0.010445
0.738664,0.147260,0.000206,-0.000439,0.431336,0.006735
0.647779,0.116283,0.000155,0.000132,0.520971,0.008612
0.344003,0.794383,0.000299,-0.000087,0.677593,0.010898
0.259024,0.288400,-0.000326,0.000428,0.658580,0.007347
0.972095,0.956000,0.000360,0.000411,0.626653,0.008530
0.735139,0.690338,0.000211,-0.000397,0.546193,0.004634
0.219177,0.900985,-0.000117,0.000307,0.472966,0.011549
0.623823,0.300021,0.000063,0.000195,0.695029,0.010533
0.499288,0.491458,0.000383,0.000088,0.697322,0.010805
0.550717,0.038363,-0.000029,-0.000053,0.472857,0.011257
0.535323,0.208877,-0.000214,0.000229,0.667510,0.005638
0.805230,0.587207,0.000255,-0.000390,0.527072,0.009530
0.475648,0.334662,-0.000071,0.000387,0.524760,0.007339
0.273578,0.320055,0.000475,0.000326,0.578527,0.006775
0.087119,0.391620,0.000324,-0.000142,0.444061,0.005338
0.710358,0.357707,0.000122,0.000100,0.550777,0.008789
0.832141,0.189153,0.000016,0.000445,0.777856,0.009699
0.349935,0.676887,-0.000192,0.000024,0.513090,0.006369
0.355359,0.533586,0.000124,0.000497,0.579123,0.006717
0.525703,0.967002,-0.000058,0.000425,0.425968,0.006560
0.269623,0.886360,-0.000264,-0.000175,0.700660,0.005037
0.599328,0.264575,-0.000398,-0.000424,0.563821,0.011242
0.938403,0.778819,0.000449,0.000441,0.629110,0.007202
0.237612,0.915428,-0.000206,-0.000188,0.694496,0.008397
0.207140,0.379507,0.000263,0.000382,0.799750,0.005847
0.341380,0.400146,-0.000023,-0.000234,0.631411,0.007400
0.606183,0.101672,0.000441,0.000165,0.755988,0.009171
0.192897,0.061873,0.000045,0.000380,0.735339,0.007673
0.859731,0.618772,-0.000069,0.000477,0.477530,0.006856
0.264146,0.391541,-0.000433,0.000498,0.617454,0.011176
0.456409,0.790594,0.000106,0.000292,0.618494,0.004838
0.772759,0.382282,-0.000437,0.000392,0.642871,0.010832
0.421456,0.395865,0.000466,-0.000056,0.558466,0.004153
0.012916,0.727416,-0.000219,-0.000485,0.539223,0.009952
0.910645,0.124094,-0.000223,-0.000381,0.753036,0.004105
0.806955,0.763980,-0.000133,0.000415,0.571858,0.010574
0.590418,0.502465,0.000080,-0.000354,0.618148,0.007666
0.912967,0.314716,-0.000488,0.000398,0.517224,0.008040
0.161089,0.546667,0.000426,-0.000458,0.481178,0.008049
0.585449,0.379386,-0.000428,0.000171,0.575515,0.007909
0.289629,0.387607,-0.000108,-0.000357,0.788847,0.010880
0.788402,0.990550,0.000380,0.000390,0.756768,0.007489
0.347398,0.358914,0.000201,-0.000195,0.650901,0.010278
0.576342,0.430091,0.000008,0.000406,0.632088,0.010960
0.952844,0.792698,-0.000338,0.000309,0.621678,0.010745
0.070377,0.502826,-0.000258,-0.000320,0.449008,0.004333
0.798642,0.025525,0.000359,-0.000007,0.624060,0.005516
0.290020,0.933333,-0.000354,-0.000116,0.661811,0.004134
0.172901,0.141195,0.000366,-0.000137,0.411261,0.005929
0.114197,0.152462,-0.000374,0.000434,0.547287,0.004826
0.148664,0.704602,-0.000315,0.000155,0.417341,0.007839
0.114565,0.808504,0.000447,0.000230,0.437338,0.010011
0.105261,0.236373,-0.000095,0.000242,0.508379,0.011468
0.311461,0.990107,-0.000222,-0.000122,0.561562,0.010699
0.797856,0.768040,-0.000074,-0.000357,0.644093,0.005998
0.202768,0.047991,0.000447,-0.000027,0.757530,0.005954
0.598331,0.717663,-0.000183,0.000356,0.688767,0.009586
0.331604,0.173413,0.000204,0.000454,0.792701,0.006219
0.306088,0.420645,0.000143,-0.000336,0.427489,0.005199
0.661327,0.589627,-0.000396,-0.000311,0.420186,0.006527
0.494112,0.666506,0.000364,0.000138,0.472571,0.011079
0.338205,0.188178,-0.000408,-0.000116,0.718414,0.010811
0.525111,0.321232,0.000170,-0.000138,0.525149,0.005242
0.930562,0.393089,0.000331,0.000242,0.774057,0.004460
0.620333,0.861358,0.000092,0.000483,0.582393,0.011067
0.912034,0.436970,-0.000386,0.000028,0.482756,0.008110
0.986740,0.944163,-0.000250,0.000125,0.768019,0.009933
0.007273,0.675067,0.000012,-0.000235,0.537219,0.008670
0.050872,0.193695,0.000438,-0.000432,0.611890,0.006005
0.582918,0.163877,0.000171,-0.000445,0.714260,0.008736
0.225996,0.776180,-0.000005,0.000101,0.698076,0.011566
0.985738,0.512677,-0.000287,0.000220,0.689834,0.010826
0.255900,0.609624,0.000493,-0.000312,0.772338,0.006628
0.858372,0.069395,-0.000193,0.000303,0.791191,0.007392
0.834119,0.751635,-0.000059,-0.000267,0.774497,0.009747
0.248158,0.244831,-0.000440,0.000028,0.509140,0.006635
0.945252,0.410895,-0.000266,0.000258,0.490763,0.004495
0.823837,0.064599,-0.000299,-0.000479,0.603170,0.008699
0.367266,0.005699,0.000182,-0.000366,0.449400,0.005896
0.285148,0.087843,-0.000299,0.000257,0.504600,0.009633
0.090182,0.596853,0.000033,-0.000167,0.706880,0.008042
0.028267,0.770182,-0.000465,-0.000492,0.494635,0.005154
0.968775,0.479943,0.000352,0.000335,0.613725,0.005751
0.242974,0.458725,-0.000164,-0.000014,0.614970,0.009453
0.879243,0.865058,0.000028,0.000047,0.424571,0.006533
0.469660,0.974596,0.000469,-0.000038,0.401944,0.010253
0.579559,0.216371,-0.000002,0.000245,0.540012,0.011493
0.181955,0.259708,0.000048,0.000196,0.753750,0.008120
0.265001,0.553998,-0.000075,0.000218,0.781220,0.005678
0.880968,0.665843,-0.000356,-0.000081,0.445468,0.010408
0.385218,0.345932,-0.000149,0.000140,0.739421,0.006736
0.258616,0.625082,0.000465,0.000062,0.605244,0.004630
0.603222,0.040010,-0.000059,0.000385,0.746200,0.010227
0.013065,0.676136,0.000368,0.000094,0.404987,0.010331
0.982418,0.604639,0.000394,-0.000158,0.497864,0.005859
0.512874,0.374724,-0.000132,0.000451,0.532966,0.006218
0.884596,0.062296,0.000271,0.000500,0.484824,0.005847
0.696315,0.729139,-0.000012,-0.000398,0.542417,0.010810
0.747253,0.739311,0.000209,-0.000095,0.641365,0.007759
0.294522,0.233084,0.000230,-0.000156,0.438923,0.011154
0.607615,0.518258,0.000307,0.000108,0.631554,0.006092
0.682860,0.764615,-0.000008,0.000081,0.792011,0.010601
0.899028,0.199227,-0.000121,-0.000006,0.435422,0.009355
0.282489,0.481328,0.000146,0.000439,0.550381,0.008104
0.322220,0.178230,0.000077,0.000214,0.553763,0.010863
0.277041,0.622742,0.000430,0.000196,0.568818,0.009732
0.881110,0.442726,0.000460,-0.000113,0.535630,0.009610
0.580492,0.659639,0.000280,0.000142,0.570568,0.004909
0.855379,0.178616,0.000363,-0.000359,0.575997,0.006095
0.053334,0.541928,-0.000322,-0.000143,0.442974,0.009986
0.552026,0.669700,-0.000170,-0.000335,0.516110,0.011080
0.754378,0.176581,-0.000067,-0.000388,0.485310,0.004433
0.977188,0.717701,-0.000165,0.000336,0.479140,0.007360
0.253164,0.249932,0.000333,0.000396,0.404066,0.007513
0.956529,0.578635,-0.000194,0.000292,0.654749,0.008918
0.360759,0.613481,0.000009,-0.000252,0.776677,0.008229
0.626283,0.236730,-0.000385,0.000290,0.580003,0.010039
0.850748,0.747942,0.000103,0.000454,0.574415,0.006171
0.789733,0.210883,-0.000396,0.000498,0.564164,0.008285
0.037852,0.530928,0.000246,0.000290,0.501927,0.011406
0.934471,0.146139,-0.000101,-0.000356,0.605500,0.006671
0.337300,0.897315,0.000061,-0.000117,0.465690,0.008648
0.643131,0.610268,-0.000312,0.000145,0.516784,0.004353
0.610670,0.724080,-0.000067,0.000321,0.471651,0.009697
0.399416,0.981932,0.000149,-0.000245,0.418853,0.008791
0.510940,0.136253,-0.000166,-0.000372,0.757857,0.007987
0.678825,0.705594,0.000348,-0.000466,0.414515,0.009009
0.137015,0.780269,-0.000178,-0.000184,0.701928,0.004233
0.759356,0.998347,0.000248,0.000004,0.558482,0.006796
0.108350,0.528859,-0.000341,0.000480,0.597064,0.004032
0.698679,0.105298,0.000119,0.000165,0.587012,0.007391
0.126755,0.862682,-0.000122,0.000311,0.679784,0.010324
0.147300,0.756123,-0.000236,0.000143,0.404582,0.006951
0.734749,0.855220,0.000407,0.000254,0.426171,0.010468
0.049191,0.391559,0.000343,-0.000116,0.584955,0.011185
0.307749,0.265798,0.000248,-0.000003,0.450150,0.007296
0.771431,0.667347,-0.000065,-0.000372,0.679310,0.006121
0.177939,0.968388,0.000419,-0.000077,0.730155,0.004892
0.207687,0.394292,0.000413,0.000324,0.702315,0.007412
0.282707,0.581827,-0.000243,0.000286,0.401899,0.005126
0.976106,0.234074,0.000090,0.000348,0.409984,0.011258
0.324890,0.550351,0.000248,0.000401,0.666507,0.007291
0.342348,0.831372,0.000003,0.000019,0.566207,0.006907
0.011515,0.537573,0.000050,-0.000274,0.722765,0.006960
0.967025,0.896740,-0.000206,-0.000381,0.753871,0.011158
0.032234,0.065835,0.000443,-0.000369,0.676267,0.008810
0.134926,0.231061,-0.000143,0.000116,0.743982,0.010449
0.288097,0.836256,-0.000023,-0.000438,0.410923,0.007395
0.493229,0.587665,-0.000200,-0.000126,0.637534,0.008909
0.615218,0.021024,-0.000040,-0.000016,0.561354,0.006950
0.703046,0.299583,0.000147,-0.000413,0.401831,0.007428
0.593076,0.586779,0.000338,0.000031,0.526098,0.005064
0.796865,0.822656,0.000381,-0.000077,0.472314,0.005343
0.894726,0.641285,-0.000210,-0.000090,0.700139,0.005924
0.749169,0.698780,0.000010,0.000162,0.462958,0.005883
0.529006,0.166507,-0.000048,0.000498,0.516074,0.004201
0.176321,0.124758,-0.000378,0.000253,0.401302,0.011205
0.357736,0.211793,0.000473,0.000447,0.505312,0.011286
0.515387,0.415150,-0.000248,0.000353,0.704962,0.005272
0.112292,0.108279,-0.000235,-0.000386,0.686708,0.004621
0.028071,0.560372,0.000141,-0.000225,0.705352,0.008654
0.632544,0.909334,-0.000296,0.000185,0.471031,0.011225
0.974205,0.621847,0.000490,-0.000379,0.497097,0.007454
0.150928,0.006722,-0.000010,-0.000463,0.701659,0.011030
0.389786,0.090264,-0.000237,-0.000385,0.761807,0.007632
0.335766,0.385207,-0.000082,0.000151,0.648900,0.007302
0.415668,0.695171,0.000468,-0.000205,0.783436,0.005829
0.354016,0.131426,-0.000110,-0.000183,0.751786,0.005569
0.253148,0.582409,0.000005,-0.000362,0.707265,0.004794
0.323309,0.775113,0.000143,0.000173,0.424316,0.006588
0.454861,0.723552,0.000159,-0.000340,0.650954,0.007670
0.735741,0.993786,0.000371,-0.000081,0.504161,0.009984
0.263359,0.878014,-0.000410,-0.000375,0.637880,0.009878
0.133095,0.376126,0.000017,-0.000040,0.463776,0.004270
0.311558,0.386139,-0.000044,-0.000349,0.446191,0.010865
0.528414,0.116147,0.000266,-0.000390,0.654779,0.006499
0.235145,0.810700,-0.000236,-0.000390,0.541565,0.004283
0.149135,0.347021,-0.000001,0.000189,0.406005,0.006367
0.874385,0.297956,-0.000218,0.000223,0.695454,0.007000
0.793786,0.925815,-0.000314,0.000184,0.780945,0.008537
0.151895,0.523879,-0.000178,-0.000458,0.634542,0.007699
0.023292,0.200356,-0.000113,-0.000165,0.754218,0.010755
0.270524,0.469693,-0.000328,0.000047,0.581863,0.004570
0.451743,0.644380,-0.000355,0.000268,0.532341,0.004360
0.612158,0.359183,-0.000254,0.000070,0.627092,0.010631
0.217640,0.983232,0.000264,0.000383,0.460437,0.004717
0.730965,0.012202,-0.000259,-0.000316,0.565344,0.011123
0.249543,0.108712,-0.000499,-0.000018,0.458559,0.004466
0.323287,0.632987,0.000201,0.000253,0.778726,0.009780
0.875232,0.762979,0.000435,0.000492,0.679799,0.009082
0.929799,0.824422,-0.000407,0.000246,0.533522,0.010743
0.318518,0.676489,0.000161,0.000337,0.664901,0.008675
0.538293,0.046365,0.000068,0.000285,0.507738,0.006173
0.671522,0.399330,0.000362,0.000179,0.718810,0.009553
0.908521,0.234343,0.000047,-0.000338,0.655850,0.006638
0.895388,0.335774,0.000338,-0.000441,0.599634,0.009477
0.797463,0.255890,-0.000286,-0.000488,0.712787,0.011372
0.981607,0.998175,-0.000164,-0.000198,0.478934,0.006033
0.559814,0.838000,0.000153,-0.000102,0.479953,0.007731
0.131108,0.533531,-0.000032,-0.000428,0.522662,0.010178
0.881567,0.937065,-0.000474,0.000369,0.496161,0.011350
0.495210,0.341154,0.000179,-0.000307,0.405914,0.004560
0.736834,0.697369,-0.000023,-0.000161,0.451978,0.005569
0.607712,0.982274,-0.000203,0.000035,0.705993,0.005287
0.385109,0.844454,0.000239,0.000016,0.706127,0.010668
0.974474,0.101770,-0.000233,0.000282,0.778282,0.004213
0.782254,0.379096,-0.000030,-0.000057,0.778601,0.005312
0.611833,0.575612,0.000019,-0.000424,0.726295,0.007088
0.073691,0.529737,-0.000280,0.000058,0.783346,0.008958
0.155710,0.757488,-0.000041,-0.000126,0.690191,0.009543
0.302183,0.804286,-0.000370,0.000359,0.639948,0.008801
0.259847,0.029096,-0.000416,-0.000317,0.641410,0.008733
0.162594,0.652340,0.000372,0.000105,0.436490,0.011600
0.556268,0.502671,-0.000264,-0.000318,0.678034,0.009877
0.119418,0.723416,0.000212,-0.000240,0.736865,0.004697
0.711085,0.611225,-0.000078,0.000028,0.602416,0.011512
0.245028,0.528808,0.000471,0.000140,0.737045,0.008019
0.363225,0.756699,-0.000092,-0.000319,0.657563,0.011474
0.519530,0.851295,0.000419,-0.000241,0.652589,0.009773
0.102414,0.904074,0.000139,0.000075,0.424220,0.010959
0.155619,0.204978,0.000313,0.000015,0.713773,0.009139
0.914934,0.544309,-0.000099,0.000234,0.723308,0.008263
0.560378,0.550720,-0.000222,-0.000199,0.479061,0.010013
0.976727,0.218428,-0.000420,-0.000098,0.687542,0.006301
0.637800,0.022147,-0.000421,-0.000377,0.757056,0.006630
0.960912,0.864997,0.000293,-0.000273,0.477626,0.006311
0.710314,0.245680,0.000376,-0.000091,0.461602,0.007454
0.198415,0.483540,-0.000229,0.000296,0.540240,0.005374
0.824470,0.194858,-0.000325,0.000202,0.501713,0.010451
0.444130,0.128109,-0.000038,-0.000283,0.502276,0.010262
0.402412,0.906602,-0.000095,0.000493,0.512355,0.007436
0.948682,0.967329,-0.000387,-0.000348,0.553368,0.009978
0.152837,0.652340,-0.000353,-0.000049,0.528895,0.010106
0.064202,0.547435,0.000477,0.000347,0.575831,0.009498
0.668650,0.597112,0.000008,0.000176,0.765350,0.005102
0.655996,0.415703,-0.000429,0.000004,0.473516,0.008782
0.833901,0.104705,0.000105,-0.000117,0.700709,0.006289
0.604242,0.373972,0.000487,0.000257,0.785619,0.008944
0.596952,0.243911,0.000168,0.000421,0.470711,0.004752
0.344737,0.913568,-0.000234,0.000341,0.534666,0.006162
0.712303,0.388890,-0.000499,-0.000171,0.642164,0.004666
0.250640,0.081726,0.000046,-0.000006,0.613177,0.007277
0.377105,0.999503,0.000355,-0.000044,0.609331,0.010845
0.084437,0.074670,0.000474,-0.000257,0.495864,0.010006
0.317508,0.184440,-0.000071,0.000488,0.571962,0.004736
0.066925,0.823695,-0.000470,0.000073,0.630406,0.006983
0.361119,0.506561,-0.000182,0.000405,0.468979,0.008605
0.749478,0.186135,0.000238,0.000006,0.684912,0.007009
0.249043,0.625042,0.000334,-0.000239,0.505235,0.008015
0.382812,0.120811,0.000067,0.000309,0.638545,0.009535
0.849927,0.887284,-0.000050,0.000445,0.706921,0.006138
0.899909,0.031402,-0.000289,-0.000106,0.779708,0.008830
0.478342,0.141755,0.000149,-0.000282,0.593320,0.008663
0.576279,0.167692,0.000227,0.000267,0.517575,0.007339
0.233009,0.344013,0.000459,-0.000211,0.563531,0.004476
0.625142,0.751400,-0.000417,-0.000269,0.517593,0.004881
0.000340,0.518292,0.000025,0.000283,0.469775,0.010876
0.426844,0.843509,-0.000021,0.000160,0.482427,0.007071
0.299704,0.452979,-0.000497,-0.000489,0.784886,0.006966
0.028289,0.663047,0.000033,0.000297,0.646260,0.008158
0.197250,0.057686,0.000153,-0.000086,0.471393,0.005162
0.236025,0.414783,-0.000302,0.000076,0.670509,0.004081
0.269493,0.772646,0.000163,-0.000242,0.666397,0.006906
0.022618,0.546417,0.000069,-0.000274,0.440764,0.011594
0.623911,0.780075,-0.000449,-0.000291,0.681736,0.008767
0.413739,0.246397,0.000321,0.000338,0.407500,0.005792
0.919473,0.959708,0.000150,0.000161,0.525054,0.008388
0.957980,0.606082,-0.000311,0.000232,0.703265,0.008612
0.361963,0.204825,0.000481,-0.000348,0.412602,0.008390
0.822661,0.854405,0.000486,0.000485,0.722814,0.008702
0.761983,0.098174,-0.000264,-0.000399,0.754466,0.007958
0.790236,0.784258,0.000181,-0.000442,0.748169,0.005348
0.542839,0.066290,0.000248,-0.000110,0.691525,0.007714
0.256015,0.114826,0.000405,-0.000229,0.756271,0.007771
0.070034,0.044309,-0.000421,0.000469,0.526030,0.007979
0.200366,0.577462,0.000332,-0.000358,0.605389,0.007040
0.752060,0.501136,0.000491,-0.000138,0.695527,0.004095
0.838541,0.724111,-0.000205,0.000067,0.479881,0.005732
0.808168,0.311590,-0.000405,0.000339,0.469292,0.009989
0.498383,0.089583,0.000378,-0.000144,0.684088,0.009241
0.028765,0.620066,0.000199,0.000167,0.675740,0.008618
0.688629,0.123747,0.000281,-0.000379,0.430290,0.010808
0.686795,0.153895,0.000027,0.000348,0.648690,0.006780
0.821384,0.972808,-0.000005,-0.000035,0.549266,0.006153
0.729436,0.914662,-0.000180,-0.000438,0.407406,0.006334
0.655931,0.031831,0.000258,0.000035,0.615610,0.005034
0.003435,0.255981,-0.000155,-0.000344,0.748692,0.010765
0.875361,0.571674,0.000190,-0.000090,0.474077,0.006192
0.606874,0.948816,0.000197,0.000044,0.406604,0.008877
0.398207,0.878924,-0.000164,0.000363,0.437804,0.009646
0.066332,0.138464,-0.000446,0.000411,0.559479,0.005887
0.804320,0.052293,-0.000430,-0.000106,0.703999,0.009805
0.168449,0.145288,0.000180,0.000124,0.550570,0.007827
0.957582,0.170853,0.000275,-0.000406,0.444653,0.007253
0.960531,0.087969,-0.000144,-0.000450,0.563970,0.010382
0.620877,0.842931,-0.000473,-0.000274,0.438652,0.004601
0.519191,0.305366,-0.000075,0.000395,0.441952,0.010094
0.544758,0.302203,0.000188,-0.000049,0.585185,0.010644
0.522833,0.620422,0.000002,-0.000027,0.743251,0.009934
0.934824,0.155726,-0.000017,0.000208,0.604091,0.004583
0.893881,0.265306,0.000056,0.000499,0.792360,0.007523
0.021326,0.441323,-0.000087,0.000071,0.440285,0.008310
0.216581,0.919013,0.000066,0.000244,0.427369,0.005051
0.247827,0.271283,0.000239,0.000039,0.489111,0.005479
0.425666,0.803352,-0.000317,-0.000073,0.695341,0.006583
0.639331,0.372113,-0.000180,-0.000431,0.693047,0.010118
0.556960,0.535278,0.000161,0.000313,0.490696,0.007017
0.993727,0.416322,0.000274,-0.000046,0.605182,0.005685
0.114613,0.808605,-0.000258,0.000188,0.569682,0.007562
0.680617,0.686840,0.000040,0.000112,0.743930,0.010702
0.872388,0.822781,-0.000180,-0.000441,0.792242,0.007236
0.812349,0.724227,-0.000071,-0.000142,0.481156,0.007819
0.828153,0.920320,0.000306,-0.000359,0.419052,0.007432
0.340883,0.516201,0.000443,0.000229,0.593218,0.008821
0.261993,0.361092,-0.000479,-0.000297,0.536579,0.011108
0.541931,0.031908,-0.000366,-0.000316,0.625492,0.008023
0.896683,0.934044,-0.000146,0.000256,0.464142,0.007667
